,Unnamed: 0,Organisation,Rocket_Status,Price,Mission_Status
663,663,Roscosmos,StatusActive,,Success
664,664,CASC,StatusActive,,Success
665,665,ULA,StatusRetired,,Success
666,666,Arianespace,StatusActive,,Success
667,667,ISRO,StatusActive,21,Success
668,668,Land Launch,StatusActive,,Success
669,669,CASC,StatusActive,,Success
670,670,Northrop,StatusActive,46,Success
671,671,Sea Launch,StatusActive,,Success
672,672,MHI,StatusActive,90,Success
673,673,Arianespace,StatusActive,200,Success
674,674,MHI,StatusActive,90,Success
675,675,ULA,StatusRetired,,Success
676,676,Kosmotras,StatusRetired,29,Success
677,677,Arianespace,StatusActive,200,Success
678,678,ULA,StatusActive,153,Success
679,679,Roscosmos,StatusActive,,Success
680,680,ULA,StatusRetired,164,Success
681,681,ISRO,StatusActive,31,Success
682,682,NASA,StatusRetired,450,Success
683,683,Northrop,StatusActive,40,Success
684,684,ISA,StatusRetired,,Success
685,685,ULA,StatusRetired,,Success
686,686,Arianespace,StatusActive,200,Success
687,687,NASA,StatusRetired,450,Success
688,688,ULA,StatusActive,109,Success
689,689,Arianespace,StatusActive,200,Success
690,690,ISRO,StatusRetired,25,Success
691,691,ULA,StatusActive,115,Success
692,692,ULA,StatusRetired,164,Success
693,693,ULA,StatusActive,120,Success
694,694,Northrop,StatusActive,45,Failure
695,695,NASA,StatusRetired,450,Success
696,696,Arianespace,StatusRetired,,Success
697,697,Northrop,StatusActive,40,Success
698,698,VKS RF,StatusRetired,41.8,Partial Failure
699,699,MHI,StatusRetired,112.5,Success
700,700,ULA,StatusActive,350,Success
701,701,Roscosmos,StatusActive,,Success
702,702,Arianespace,StatusActive,200,Success
703,703,ISRO,StatusRetired,47,Failure
704,704,SpaceX,StatusRetired,59.5,Success
705,705,Arianespace,StatusActive,200,Success
706,706,ULA,StatusActive,350,Success
707,707,Northrop,StatusActive,46,Success
708,708,ULA,StatusRetired,,Success
709,709,Arianespace,StatusActive,200,Success
710,710,VKS RF,StatusRetired,,Success
711,711,Northrop,StatusActive,46,Success
712,712,ULA,StatusActive,120,Success
713,713,VKS RF,StatusRetired,41.8,Success
714,714,ULA,StatusActive,140,Success
715,715,Arianespace,StatusActive,200,Success
716,716,ISRO,StatusActive,21,Success
717,717,Arianespace,StatusActive,200,Success
718,718,IAI,StatusActive,,Success
719,719,Kosmotras,StatusRetired,29,Success
720,720,Kosmotras,StatusRetired,29,Success
721,721,KARI,StatusRetired,,Failure
722,722,SpaceX,StatusRetired,59.5,Success
723,723,Eurockot,StatusRetired,41.8,Success
724,724,ULA,StatusRetired,164,Success
725,725,Arianespace,StatusActive,200,Success
726,726,NASA,StatusRetired,450,Success
727,727,MHI,StatusActive,90,Success
728,728,Roscosmos,StatusRetired,,Success
729,729,VKS RF,StatusRetired,,Success
730,730,ULA,StatusActive,120,Success
731,731,ISRO,StatusActive,47,Failure
732,732,Kosmotras,StatusRetired,29,Success
733,733,NASA,StatusRetired,450,Success
734,734,Roscosmos,StatusRetired,,Success
735,735,ULA,StatusRetired,164,Success
736,736,ULA,StatusActive,109,Success
737,737,NASA,StatusRetired,450,Success
738,738,Roscosmos,StatusRetired,,Success
739,739,Arianespace,StatusRetired,,Success
740,740,ULA,StatusRetired,,Success
741,741,ULA,StatusRetired,,Success
742,742,Land Launch,StatusActive,,Success
743,743,MHI,StatusActive,90,Success
744,744,ULA,StatusActive,130,Success
745,745,NASA,StatusRetired,450,Success
746,746,Eurockot,StatusRetired,41.8,Success
747,747,Arianespace,StatusActive,200,Success
748,748,NASA,StatusRetired,450,Success
749,749,ULA,StatusActive,109,Success
750,750,ULA,StatusRetired,,Success
751,751,Arianespace,StatusActive,200,Success
752,752,ULA,StatusRetired,,Success
753,753,ISRO,StatusActive,21,Success
754,754,MHI,StatusRetired,112.5,Success
755,755,ULA,StatusActive,109,Success
756,756,NASA,StatusRetired,450,Success
757,757,KARI,StatusRetired,,Failure
758,758,Arianespace,StatusActive,200,Success
759,759,ULA,StatusRetired,,Success
760,760,Kosmotras,StatusRetired,29,Success
761,761,VKS RF,StatusRetired,,Success
762,762,NASA,StatusRetired,450,Success
763,763,SpaceX,StatusRetired,7,Success
764,764,VKS RF,StatusRetired,41.8,Success
765,765,Arianespace,StatusActive,200,Success
766,766,ULA,StatusRetired,164,Success
767,767,Land Launch,StatusActive,,Success
768,768,ULA,StatusActive,123,Success
769,769,Northrop,StatusActive,40,Success
770,770,Arianespace,StatusActive,200,Success
771,771,NASA,StatusRetired,450,Success
772,772,ULA,StatusRetired,,Success
773,773,Sea Launch,StatusActive,,Success
774,774,ISRO,StatusActive,21,Success
775,775,KCST,StatusRetired,,Failure
776,776,ULA,StatusActive,123,Success
777,777,ULA,StatusRetired,,Success
778,778,Eurockot,StatusRetired,41.8,Success
779,779,NASA,StatusRetired,450,Success
780,780,ULA,StatusRetired,,Success
781,781,Land Launch,StatusActive,,Success
782,782,Northrop,StatusActive,45,Failure
783,783,Arianespace,StatusActive,200,Success
784,784,ULA,StatusRetired,,Success
785,785,ISA,StatusRetired,,Success
786,786,VKS RF,StatusRetired,,Success
787,787,MHI,StatusActive,90,Success
788,788,ULA,StatusActive,350,Success
789,789,Arianespace,StatusActive,200,Success
790,790,VKS RF,StatusRetired,,Success
791,791,NASA,StatusRetired,450,Success
792,792,CASC,StatusActive,29.75,Success
793,793,CASC,StatusActive,29.75,Success
794,794,CASC,StatusActive,29.15,Success
795,795,ULA,StatusRetired,,Success
796,796,CASC,StatusActive,64.68,Success
797,797,ISRO,StatusActive,31,Success
798,798,Northrop,StatusActive,40,Success
799,799,Kosmotras,StatusRetired,29,Success
800,800,SpaceX,StatusRetired,7,Success
801,801,CASC,StatusActive,,Success
802,802,Sea Launch,StatusActive,,Success
803,803,ULA,StatusRetired,,Success
804,804,CASC,StatusActive,,Success
805,805,Kosmotras,StatusRetired,29,Success
806,806,ISA,StatusRetired,,Failure
807,807,Arianespace,StatusActive,200,Success
808,808,SpaceX,StatusRetired,7,Failure
809,809,VKS RF,StatusRetired,,Success
810,810,Sea Launch,StatusActive,,Success
811,811,Arianespace,StatusActive,200,Success
812,812,ULA,StatusRetired,,Success
813,813,VKS RF,StatusRetired,,Success
814,814,Arianespace,StatusActive,200,Success
815,815,ULA,StatusRetired,,Success
816,816,CASC,StatusActive,,Success
817,817,NASA,StatusRetired,450,Success
818,818,CASC,StatusActive,64.68,Success
819,819,VKS RF,StatusRetired,41.8,Success
820,820,Sea Launch,StatusActive,,Success
821,821,Land Launch,StatusActive,,Partial Failure
822,822,ISRO,StatusActive,21,Success
823,823,CASC,StatusActive,20.14,Success
824,824,Arianespace,StatusActive,200,Success
825,825,Northrop,StatusActive,40,Success
826,826,ULA,StatusActive,123,Success
827,827,VKS RF,StatusRetired,,Success
828,828,Sea Launch,StatusActive,,Success
829,829,ULA,StatusRetired,,Success
830,830,ULA,StatusActive,115,Success
831,831,NASA,StatusRetired,450,Success
832,832,Arianespace,StatusRetired,,Success
833,833,MHI,StatusActive,90,Success
834,834,NASA,StatusRetired,450,Success
835,835,ISRO,StatusActive,21,Success
836,836,Sea Launch,StatusActive,,Success
837,837,Arianespace,StatusRetired,,Success
838,838,ULA,StatusRetired,,Success
839,839,ULA,StatusActive,109,Success
840,840,ULA,StatusRetired,,Success
841,841,Arianespace,StatusActive,200,Success
842,842,CASC,StatusActive,64.68,Success
843,843,ULA,StatusActive,350,Success
844,844,VKS RF,StatusRetired,,Success
845,845,CASC,StatusActive,,Success
846,846,VKS RF,StatusRetired,,Success
847,847,NASA,StatusRetired,450,Success
848,848,ULA,StatusRetired,,Success
849,849,ULA,StatusActive,123,Success
850,850,Arianespace,StatusRetired,,Success
851,851,ULA,StatusRetired,,Success
852,852,CASC,StatusActive,64.68,Success
853,853,ULA,StatusRetired,,Success
854,854,MHI,StatusRetired,,Success
855,855,VKS RF,StatusRetired,,Success
856,856,ISRO,StatusRetired,47,Partial Failure
857,857,Arianespace,StatusActive,200,Success
858,858,NASA,StatusRetired,450,Success
859,859,ULA,StatusRetired,,Success
860,860,CASC,StatusActive,,Success
861,861,VKS RF,StatusRetired,,Success
862,862,VKS RF,StatusRetired,,Success
863,863,Kosmotras,StatusRetired,29,Success
864,864,ULA,StatusActive,109,Partial Failure
865,865,Kosmotras,StatusRetired,29,Success
866,866,IAI,StatusActive,,Success
867,867,NASA,StatusRetired,450,Success
868,868,ULA,StatusRetired,,Success
869,869,CASC,StatusActive,69.7,Success
870,870,CASC,StatusActive,29.75,Success
871,871,CASC,StatusActive,29.15,Success
872,872,Arianespace,StatusActive,200,Success
873,873,Northrop,StatusActive,40,Success
874,874,Northrop,StatusActive,40,Success
875,875,ISRO,StatusActive,21,Success
876,876,Kosmotras,StatusRetired,29,Success
877,877,CASC,StatusActive,69.7,Success
878,878,CASC,StatusActive,30.8,Success
879,879,SpaceX,StatusRetired,7,Failure
880,880,Arianespace,StatusActive,200,Success
881,881,ULA,StatusActive,109,Success
882,882,MHI,StatusRetired,,Success
883,883,ULA,StatusRetired,,Success
884,884,CASC,StatusActive,69.7,Success
885,885,Sea Launch,StatusActive,,Failure
886,886,ISRO,StatusRetired,25,Success
887,887,VKS RF,StatusRetired,,Success
888,888,MHI,StatusActive,,Success
889,889,Northrop,StatusActive,40,Success
890,890,ULA,StatusRetired,,Success
891,891,NASA,StatusRetired,450,Success
892,892,Arianespace,StatusActive,200,Success
893,893,CASC,StatusActive,69.7,Success
894,894,Boeing,StatusRetired,,Success
895,895,Boeing,StatusRetired,133,Success
896,896,Sea Launch,StatusActive,,Success
897,897,CASC,StatusActive,,Success
898,898,Boeing,StatusRetired,,Success
899,899,CASC,StatusActive,64.68,Success
900,900,Arianespace,StatusActive,200,Success
901,901,Boeing,StatusRetired,,Success
902,902,ISAS,StatusRetired,,Success
903,903,CASC,StatusActive,69.7,Success
904,904,MHI,StatusActive,90,Success
905,905,NASA,StatusRetired,450,Success
906,906,CASC,StatusActive,30.8,Success
907,907,Sea Launch,StatusActive,,Success
908,908,Arianespace,StatusActive,200,Success
909,909,Eurockot,StatusRetired,41.8,Success
910,910,Kosmotras,StatusRetired,29,Failure
911,911,VKS RF,StatusRetired,,Success
912,912,Kosmotras,StatusRetired,29,Success
913,913,ISRO,StatusRetired,47,Failure
914,914,NASA,StatusRetired,450,Success
915,915,Boeing,StatusRetired,164,Success
916,916,VKS RF,StatusRetired,,Success
917,917,Boeing,StatusRetired,,Success
918,918,Sea Launch,StatusActive,,Success
919,919,Arianespace,StatusActive,200,Success
920,920,SRC,StatusRetired,,Success
921,921,Boeing,StatusRetired,164,Success
922,922,Boeing,StatusRetired,,Success
923,923,CASC,StatusActive,64.68,Success
924,924,MITT,StatusActive,,Success
925,925,ILS,StatusActive,115,Success
926,926,Northrop,StatusActive,40,Success
927,927,Sea Launch,StatusActive,,Success
928,928,Northrop,StatusActive,40,Success
929,929,SpaceX,StatusRetired,7,Failure
930,930,Arianespace,StatusActive,200,Success
931,931,ISAS,StatusRetired,,Success
932,932,MHI,StatusRetired,,Success
933,933,Sea Launch,StatusActive,,Success
934,934,MHI,StatusRetired,,Success
935,935,ILS,StatusActive,153,Success
936,936,Arianespace,StatusRetired,,Success
937,937,VKS RF,StatusRetired,,Success
938,938,Arianespace,StatusActive,200,Success
939,939,Sea Launch,StatusActive,,Success
940,940,VKS RF,StatusRetired,,Success
941,941,Lockheed,StatusRetired,,Success
942,942,CASC,StatusActive,,Success
943,943,Arianespace,StatusRetired,,Success
944,944,Eurockot,StatusRetired,41.8,Failure
945,945,Boeing,StatusRetired,,Success
946,946,Northrop,StatusActive,40,Success
947,947,CASC,StatusActive,29.75,Success
948,948,VKS RF,StatusRetired,41.8,Success
949,949,Kosmotras,StatusRetired,29,Success
950,950,ILS,StatusActive,109,Success
951,951,Arianespace,StatusRetired,,Success
952,952,CASC,StatusActive,30.8,Success
953,953,NASA,StatusRetired,450,Success
954,954,ISAS,StatusRetired,,Success
955,955,CASC,StatusActive,29.75,Success
956,956,Sea Launch,StatusActive,,Success
957,957,SRC,StatusRetired,,Failure
958,958,VKS RF,StatusRetired,,Failure
959,959,Boeing,StatusRetired,,Success
960,960,ISRO,StatusRetired,25,Success
961,961,Lockheed,StatusRetired,,Success
962,962,Sea Launch,StatusActive,,Success
963,963,Northrop,StatusActive,40,Success
964,964,CASC,StatusActive,,Success
965,965,Northrop,StatusActive,40,Success
966,966,ILS,StatusActive,130,Success
967,967,Sea Launch,StatusActive,,Success
968,968,MHI,StatusRetired,,Success
969,969,Arianespace,StatusActive,200,Success
970,970,Lockheed,StatusRetired,,Success
971,971,VKS RF,StatusRetired,,Success
972,972,Boeing,StatusRetired,,Success
973,973,VKS RF,StatusRetired,,Partial Failure
974,974,Boeing,StatusActive,350,Partial Failure
975,975,Arianespace,StatusRetired,190,Success
976,976,ILS,StatusActive,135,Success
977,977,Boeing,StatusRetired,,Success
978,978,CASC,StatusActive,30.8,Success
979,979,VKS RF,StatusActive,48.5,Success
980,980,Boeing,StatusRetired,,Success
981,981,CASC,StatusActive,64.68,Success
982,982,CASC,StatusActive,69.7,Success
983,983,CASC,StatusActive,29.75,Success
984,984,VKS RF,StatusRetired,,Success
985,985,ISRO,StatusRetired,47,Success
986,986,CASC,StatusActive,64.68,Success
987,987,IAI,StatusRetired,,Failure
988,988,Lockheed,StatusRetired,,Success
989,989,CASC,StatusActive,30.8,Success
990,990,Boeing,StatusRetired,,Success
991,991,CASC,StatusActive,30.8,Success
992,992,VKS RF,StatusRetired,,Success
993,993,Arianespace,StatusRetired,190,Success
994,994,Boeing,StatusRetired,,Success
995,995,Kosmotras,StatusRetired,29,Success
996,996,Sea Launch,StatusActive,,Success
997,997,Boeing,StatusRetired,,Success
998,998,VKS RF,StatusRetired,,Success
999,999,VKS RF,StatusRetired,,Success
1000,1000,Northrop,StatusActive,45,Success
1001,1001,Sea Launch,StatusActive,,Success
1002,1002,Boeing,StatusRetired,,Success
1003,1003,ILS,StatusRetired,,Success
1004,1004,CASC,StatusActive,30.8,Success
1005,1005,ILS,StatusRetired,,Success
1006,1006,Boeing,StatusRetired,,Success
1007,1007,ILS,StatusRetired,,Success
1008,1008,Arianespace,StatusRetired,190,Success
1009,1009,VKS RF,StatusRetired,,Success
1010,1010,Lockheed,StatusRetired,,Success
1011,1011,ILS,StatusRetired,,Success
1012,1012,Sea Launch,StatusActive,,Success
1013,1013,CASC,StatusActive,30.8,Success
1014,1014,Boeing,StatusRetired,,Success
1015,1015,Lockheed,StatusRetired,,Success
1016,1016,VKS RF,StatusRetired,,Success
1017,1017,Lockheed,StatusRetired,,Success
1018,1018,MHI,StatusRetired,,Failure
1019,1019,CASC,StatusActive,69.7,Success
1020,1020,CASC,StatusActive,29.75,Success
1021,1021,Eurockot,StatusRetired,41.8,Success
1022,1022,CASC,StatusActive,64.68,Success
1023,1023,Lockheed,StatusRetired,35,Success
1024,1024,ISRO,StatusRetired,25,Success
1025,1025,CASC,StatusActive,,Success
1026,1026,Sea Launch,StatusActive,,Success
1027,1027,Arianespace,StatusRetired,,Success
1028,1028,VKS RF,StatusRetired,,Success
1029,1029,CASIC,StatusRetired,,Failure
1030,1030,Lockheed,StatusRetired,,Success
1031,1031,Boeing,StatusRetired,133,Success
1032,1032,AEB,StatusActive,,Prelaunch Failure
1033,1033,Boeing,StatusRetired,,Success
1034,1034,VKS RF,StatusRetired,,Success
1035,1035,Northrop,StatusActive,40,Success
1036,1036,Sea Launch,StatusActive,,Success
1037,1037,ILS,StatusActive,135,Success
1038,1038,Boeing,StatusRetired,,Success
1039,1039,Eurockot,StatusRetired,41.8,Success
1040,1040,Northrop,StatusActive,40,Success
1041,1041,VKS RF,StatusRetired,,Success
1042,1042,Arianespace,StatusRetired,,Success
1043,1043,Boeing,StatusRetired,,Success
1044,1044,Sea Launch,StatusActive,,Success
1045,1045,VKS RF,StatusRetired,,Success
1046,1046,Starsem,StatusRetired,,Success
1047,1047,CASC,StatusActive,69.7,Success
1048,1048,ILS,StatusActive,109,Success
1049,1049,ISAS,StatusRetired,,Success
1050,1050,ISRO,StatusRetired,47,Success
1051,1051,Northrop,StatusActive,40,Success
1052,1052,ILS,StatusRetired,,Success
1053,1053,Arianespace,StatusRetired,,Success
1054,1054,Lockheed,StatusRetired,,Success
1055,1055,VKS RF,StatusRetired,,Success
1056,1056,Boeing,StatusRetired,,Success
1057,1057,MHI,StatusRetired,,Success
1058,1058,Boeing,StatusRetired,133,Success
1059,1059,Arianespace,StatusRetired,,Success
1060,1060,Boeing,StatusRetired,,Success
1061,1061,Northrop,StatusActive,40,Success
1062,1062,NASA,StatusRetired,450,Failure
1063,1063,Boeing,StatusRetired,,Success
1064,1064,Lockheed,StatusRetired,35,Success
1065,1065,CASC,StatusActive,,Success
1066,1066,VKS RF,StatusRetired,,Success
1067,1067,Kosmotras,StatusRetired,29,Success
1068,1068,Arianespace,StatusRetired,,Success
1069,1069,MHI,StatusActive,90,Success
1070,1070,Arianespace,StatusActive,200,Failure
1071,1071,Lockheed,StatusRetired,,Success
1072,1072,VKS RF,StatusRetired,,Success
1073,1073,NASA,StatusRetired,450,Success
1074,1074,Boeing,StatusRetired,164,Success
1075,1075,CASC,StatusActive,64.68,Success
1076,1076,NASA,StatusRetired,450,Success
1077,1077,VKS RF,StatusRetired,,Success
1078,1078,ILS,StatusRetired,,Success
1079,1079,CASIC,StatusRetired,,Failure
1080,1080,ISRO,StatusRetired,25,Success
1081,1081,MHI,StatusRetired,,Success
1082,1082,Arianespace,StatusRetired,,Success
1083,1083,Arianespace,StatusRetired,,Success
1084,1084,ILS,StatusActive,109,Success
1085,1085,VKS RF,StatusRetired,,Success
1086,1086,Arianespace,StatusRetired,,Success
1087,1087,Boeing,StatusRetired,,Success
1088,1088,Arianespace,StatusRetired,,Success
1089,1089,Lockheed,StatusRetired,35,Success
1090,1090,Eurockot,StatusRetired,41.8,Success
1091,1091,Sea Launch,StatusActive,,Success
1092,1092,NASA,StatusRetired,450,Success
1093,1093,Arianespace,StatusRetired,,Success
1094,1094,IAI,StatusRetired,,Success
1095,1095,VKS RF,StatusRetired,,Success
1096,1096,CASC,StatusActive,64.68,Success
1097,1097,Boeing,StatusRetired,,Success
1098,1098,Arianespace,StatusRetired,,Success
1099,1099,NASA,StatusRetired,450,Success
1100,1100,VKS RF,StatusRetired,,Success
1101,1101,Arianespace,StatusRetired,,Success
1102,1102,CASC,StatusActive,,Success
1103,1103,Eurockot,StatusRetired,41.8,Success
1104,1104,Lockheed,StatusRetired,,Success
1105,1105,NASA,StatusRetired,450,Success
1106,1106,Arianespace,StatusRetired,,Success
1107,1107,Arianespace,StatusRetired,,Success
